IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ISR,Israel,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,15.8,,,10.8,,21.9,15.8 [10.8 – 21.9],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ROU,Romania,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,15.8,,,11.9,,20.3,15.8 [11.9 – 20.3],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,16,,,10,,22.4,16 [10 – 22.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,16,,,10.9,,21.6,16 [10.9 – 21.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COG,Congo,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,16.1,,,11.6,,21.1,16.1 [11.6 – 21.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2018,true,Sex,Male,MLE,,,,,,,,,,16.1,,,13.2,,19.1,16.1 [13.2 – 19.1],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,16.2,,,13.1,,19.4,16.2 [13.1 – 19.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,NER,Niger,Year,2018,true,Sex,Male,MLE,,,,,,,,,,16.3,,,12.2,,20.8,16.3 [12.2 – 20.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BRA,Brazil,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,16.5,,,10.9,,22.3,16.5 [10.9 – 22.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,16.5,,,11.6,,21,16.5 [11.6 – 21],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,16.6,,,10,,24.4,16.6 [10 – 24.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,16.9,,,11,,23.6,16.9 [11 – 23.6],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,17,,,13.9,,20.6,17 [13.9 – 20.6],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,17.3,,,13.7,,21,17.3 [13.7 – 21],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SEN,Senegal,Year,2018,true,Sex,Male,MLE,,,,,,,,,,17.4,,,11.9,,24,17.4 [11.9 – 24],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2018,true,Sex,Male,MLE,,,,,,,,,,17.5,,,13.1,,22.4,17.5 [13.1 – 22.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CAN,Canada,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,17.5,,,14.1,,21.8,17.5 [14.1 – 21.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,17.7,,,12.2,,23.1,17.7 [12.2 – 23.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2018,true,Sex,Male,MLE,,,,,,,,,,17.7,,,9.3,,28.5,17.7 [9.3 – 28.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,NAM,Namibia,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,17.9,,,2.4,,5.1,17.9 [2.4 – 5.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,18.2,,,10,,27.3,18.2 [10 – 27.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FIN,Finland,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,18.3,,,14.9,,21.4,18.3 [14.9 – 21.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,URY,Uruguay,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,18.4,,,14.6,,23.4,18.4 [14.6 – 23.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DNK,Denmark,Year,2018,true,Sex,Male,MLE,,,,,,,,,,18.4,,,15.2,,22.4,18.4 [15.2 – 22.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2018,true,Sex,Male,MLE,,,,,,,,,,18.5,,,13.6,,23.9,18.5 [13.6 – 23.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2018,true,Sex,Male,MLE,,,,,,,,,,18.6,,,10.1,,29.5,18.6 [10.1 – 29.5],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DNK,Denmark,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,18.6,,,15.3,,22.2,18.6 [15.3 – 22.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2018,true,Sex,Male,MLE,,,,,,,,,,18.7,,,15.2,,22.4,18.7 [15.2 – 22.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,DNK,Denmark,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,18.7,,,15.5,,22.1,18.7 [15.5 – 22.1],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,DZA,Algeria,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,18.8,,,11.3,,27.2,18.8 [11.3 – 27.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BDI,Burundi,Year,2018,true,Sex,Male,MLE,,,,,,,,,,18.8,,,12.9,,24.7,18.8 [12.9 – 24.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,18.8,,,13.2,,24.2,18.8 [13.2 – 24.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,19,,,15,,23.7,19 [15 – 23.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2018,true,Sex,Male,MLE,,,,,,,,,,19.1,,,13.2,,25.3,19.1 [13.2 – 25.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,19.2,,,15.3,,23.4,19.2 [15.3 – 23.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,USA,United States of America,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,19.3,,,15.8,,23,19.3 [15.8 – 23],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COM,Comoros,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,19.5,,,13.5,,26.5,19.5 [13.5 – 26.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,19.6,,,13.2,,27.1,19.6 [13.2 – 27.1],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ITA,Italy,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,19.6,,,16.5,,23.3,19.6 [16.5 – 23.3],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2018,true,Sex,Male,MLE,,,,,,,,,,19.7,,,14.4,,25.4,19.7 [14.4 – 25.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FIN,Finland,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,19.7,,,16.3,,23.3,19.7 [16.3 – 23.3],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,19.8,,,14.6,,25.4,19.8 [14.6 – 25.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,19.8,,,15.9,,24.5,19.8 [15.9 – 24.5],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,19.9,,,14.1,,26.4,19.9 [14.1 – 26.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2,,,1,,3.4,2 [1 – 3.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COG,Congo,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2,,,1.3,,2.7,2 [1.3 – 2.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,GUY,Guyana,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.2,,,1.4,,3,2.2 [1.4 – 3],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.2,,,1.5,,3.2,2.2 [1.5 – 3.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,TCD,Chad,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,1.2,,3.6,2.3 [1.2 – 3.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BRB,Barbados,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.3,,,1.3,,3.5,2.3 [1.3 – 3.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.5,,,1.4,,3.8,2.5 [1.4 – 3.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.5,,,1.6,,3.4,2.5 [1.6 – 3.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PAN,Panama,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.7,,,1.4,,4.2,2.7 [1.4 – 4.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.7,,,1.6,,4.1,2.7 [1.6 – 4.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.8,,,2,,3.7,2.8 [2 – 3.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,2.9,,,1.7,,4.1,2.9 [1.7 – 4.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,20,,,14.2,,27.5,20 [14.2 – 27.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,20.3,,,15.8,,24.8,20.3 [15.8 – 24.8],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MWI,Malawi,Year,2018,true,Sex,Male,MLE,,,,,,,,,,20.4,,,16.4,,25.4,20.4 [16.4 – 25.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2018,true,Sex,Male,MLE,,,,,,,,,,20.8,,,14.4,,27.8,20.8 [14.4 – 27.8],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,20.8,,,14.6,,27.9,20.8 [14.6 – 27.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,KEN,Kenya,Year,2018,true,Sex,Male,MLE,,,,,,,,,,20.8,,,16.1,,25.9,20.8 [16.1 – 25.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,20.9,,,11,,34.2,20.9 [11 – 34.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,FIN,Finland,Year,2018,true,Sex,Male,MLE,,,,,,,,,,21,,,17.6,,25.2,21 [17.6 – 25.2],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,21.1,,,14.9,,27.8,21.1 [14.9 – 27.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2018,true,Sex,Male,MLE,,,,,,,,,,21.1,,,16.9,,25.7,21.1 [16.9 – 25.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,21.2,,,16.4,,26.5,21.2 [16.4 – 26.5],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,MEX,Mexico,Year,2018,true,Sex,Male,MLE,,,,,,,,,,21.2,,,17.3,,25.7,21.2 [17.3 – 25.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,TCD,Chad,Year,2018,true,Sex,Male,MLE,,,,,,,,,,21.3,,,13.8,,30.9,21.3 [13.8 – 30.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,21.3,,,16.9,,25.5,21.3 [16.9 – 25.5],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,21.4,,,17.1,,26.6,21.4 [17.1 – 26.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BRA,Brazil,Year,2018,true,Sex,Male,MLE,,,,,,,,,,21.5,,,14.1,,29,21.5 [14.1 – 29],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,POL,Poland,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,21.6,,,16.5,,26.6,21.6 [16.5 – 26.6],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,21.7,,,17.6,,26.6,21.7 [17.6 – 26.6],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,ARG,Argentina,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,21.8,,,15.3,,29.1,21.8 [15.3 – 29.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2018,true,Sex,Female,FMLE,,,,,,,,,,21.8,,,15.6,,28.4,21.8 [15.6 – 28.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,21.8,,,15.9,,28.1,21.8 [15.9 – 28.1],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,21.8,,,17.3,,26.8,21.8 [17.3 – 26.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,URY,Uruguay,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,21.8,,,17.3,,27.4,21.8 [17.3 – 27.4],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,21.9,,,17.6,,25.7,21.9 [17.6 – 25.7],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,22,,,17.7,,26.8,22 [17.7 – 26.8],,"Rate refers to smoking only, not all tobacco use.",EN,2020-06-11T04:00:00.000Z
M_Est_tob_curr_std,Estimate of current tobacco use prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2018,true,Sex,Both sexes,BTSX,,,,,,,,,,22.1,,,15.3,,29.5,22.1 [15.3 – 29.5],,,EN,2020-06-11T04:00:00.000Z
